feature
Action
Adventure
Animation
Biography
Comedy
Crime
Documentary
Drama
Family
Fantasy
Film-Noir
History
Horror
Music
Musical
Mystery
News
Reality-TV
Romance
Heather Langenkamp
Heber Cannon
Hector Echavarria
Hedy Lamarr
Heidi Ewing
Helen Hayes
Helen Holmes
Helen Hunt
Helen Mirren
Helen Slater
Helen Twelvetrees
Helena Bonham Carter
Helene Chadwick
Helmut Berger
Henri Génès
Henri Vidal
Henrietta Crosman
Henry B. Walthall
Henry Cavill
Henry Dittman
Henry Fonda
Henry Golding
Henry Hull
Henry Krauss
Henry Phillips
Henry Silva
Henry Thomas
Henry Winkler
Herb Jeffries
Herbert Marshall
Herbert Rawlinson
Hiam Abbass
Hilary Duff
Hilary Swank
Hill Harper
Hind Sabri
Hippolyte Girardot
Hobart Bosworth
Holly Hunter
Hoot Gibson
Horst Buchholz
House Peters
Howard Duff
Howard Keel
Howard Vernon
Hubert Benhamdine
Hubert Sauper
Hugh Beaumont
Hugh Bonneville
Hugh Grant
Hugh Herbert
Hugh Jackman
Hugh Marlowe
Hugh O'Brian
Hugo Armstrong
Hugo Haas
Huguette Duflos
Hulk Hogan
Humphrey Bogart
Huntz Hall
Hélène Fillières
Hélène de Fougerolles
Ian Cheney
Ian Hunter
Ian McKellen
Iara Lee
Ice Cube
Ice-T
Ida Lupino
Idris Elba
Iko Uwais
Illeana Douglas
Imogen Poots
Imperio Argentina
Ina Claire
Ingrid Bergman
Ingrid Thulin
Ioan Gruffudd
Irene Castle
Irene Dunne
Irene Lusztig
Irene Rich
Irène Jacob
Isa Miranda
Isaach De Bankolé
Isabel Ruth
Isabela Merced
Isabelle Adjani
Isabelle Carré
Isabelle Fuhrman
Isabelle Huppert
Isabelle Nanty
Isaiah Washington
Isild Le Besco
Isla Fisher
Ivan Desny
Ivan Mozzhukhin
J. Carrol Naish
J. Edward Bromberg
J. Frank Glendon
J. Harold Murray
J. Michael Long
J. Warren Kerrigan
J.B. Warner
J.D. Brown
J.J. North
J.K. Simmons
JR
Jack Benny
Jack Black
Jack Carson
Jack Elam
Jack Forcinito
Jack Haley
Jack Holt
Jack Hoxie
Jack Huston
Jack Lemmon
Jack Lord
Jack Mulhall
Jack Nicholson
Jack O'Connell
Jack Oakie
Jack Palance
Jack Perrin
Jack Pickford
Jack Plotnick
Jack Randall
Jack Scalia
Jack Webb
Jackie 'Butch' Jenkins
Jackie Chan
Jackie Coogan
Jackie Cooper
Jackie Gleason
Jackie Moran
Jackson Rathbone
Jacob Elordi
Jacob Latimore
Jacob Ryan Snovel
Jacob Tremblay
Jacqueline Bisset
Jacqueline Giroux
Jacqueline Logan
Jacqueline Lovell
Jacques Brel
Jacques Charrier
Jacques Dufilho
Jacques Dumesnil
Jacques Dutronc
Jacques Gamblin
Jacques Higelin
Jacques Nolot
Jacques Perrin
Jacques Sernas
Jacques Spiesser
Jacques Tati
Jacques Villeret
Jacques Weber
Jaime King
Jaime Pressly
Jake Gyllenhaal
Jake Hoffman
Jake Johnson
Jake Stormoen
Jalil Lespert
Jamal Woolard
Jamel Debbouze
James Badge Dale
James Balsamo
James Benning
James Best
James Black
James Brolin
James Brown
James Caan
James Cagney
James Coburn
James Corden
James Craig
James Cromwell
James Crump
James Darren
James Dunn
James Duval
James Earl Jones
James Ellison
James Fox
James Franciscus
James Franco
James Garner
James Gleason
James Hall
James Hong
James Iglehart
James Kirkwood
James L. Edwards
James Le Gros
James Marsden
James Marshall
James Maslow
James Mason
James McAvoy
James Mitchum
James Moll
James Newill
James Ransone
James Redford
James Remar
James Russo
James Spader
James Stewart
James Van Der Beek
James Warren
James Whitmore
James Woods
Jamie Bell
Jamie Bernadette
Jamie Chung
Jamie Dornan
Jamie Foxx
Jamie Kennedy
Jamie Lee Curtis
Jan Broberg
Jan-Michael Vincent
Jana Kramer
Jane Birkin
Jane Darwell
Jane Fonda
Jane Frazee
Jane Levy
Jane Powell
Jane Russell
Jane Seymour
Jane Withers
Jane Wyman
Janeane Garofalo
Janet Banzet
Janet Gaynor
Janet Jackson
Janet Leigh
Jany Holt
Jared Leto
Jasen Wade
Jasmine Guy
Jason Alexander
Jason Allen
Jason Bateman
Jason Behr
Jason Biggs
Jason Clarke
Jason Crowe
Jason Flemyng
Jason Gedrick
Jason James Richter
Jason Kohn
Jason Lee
Jason London
Jason Mewes
Jason Miller
Jason Momoa
Jason Patric
Jason Ritter
Jason Robards
Jason Schwartzman
Jason Scott Lee
Jason Segel
Jason Statham
Jason Sudeikis
Jason Toler
Jason Williams
Javier Bardem
Jay Baruchel
Jay Bulger
Jay Chandrasekhar
Jay Mohr
Jay Wilsey
Jayne Mansfield
Jazsmin Lewis
Jean Angelo
Jean Arthur
Jean Carmet
Jean Desailly
Jean Dujardin
Jean Gabin
Jean Harlow
Jean Hersholt
Jean Lefebvre
Jean Marais
Jean Muir
Jean Murat
Jean Parker
Jean Peters
Jean Poiret
Jean Reno
Jean Richard
Jean Rochefort
Jean Rouch
Jean Seberg
Jean Servais
Jean Simmons
Jean Sorel
Jean Yanne
Jean-Christophe Bouvet
Jean-Claude Brialy
Jean-Claude Dreyfus
Jean-Claude Pascal
Jean-Claude Van Damme
Jean-François Stévenin
Jean-Guy Fechner
Jean-Hugues Anglade
Jean-Louis Comolli
Jean-Louis Trintignant
Jean-Luc Bideau
Jean-Luc Godard
Jean-Marc Barr
Jean-Paul Belmondo
Jean-Paul Rouve
Jean-Pierre Aumont
Jean-Pierre Bacri
Jean-Pierre Cassel
Jean-Pierre Darroussin
Jean-Pierre Léaud
Jean-Pierre Marielle
Jean-Pierre Mocky
Jeanette MacDonald
Jeanne Balibar
Jeanne Crain
Jeanne Moreau
Jeanne Tripplehorn
Jed Prouty
Jeff Bridges
Jeff Chandler
Jeff Daniels
Jeff Fahey
Jeff Garlin
Jeff Goldblum
Jeff Morrow
Jeff Orlowski-Yang
Jeff Speakman
Jeff Tremaine
Jeff Wincott
Jeffrey Arrington
Jeffrey Byron
Jeffrey Combs
Jeffrey Dean Morgan
Jeffrey Donovan
Jeffrey Hunter
Jeffrey Lynn
Jeffrey Schwarz
Jeffrey Wright
Jem Cohen
Jemma Dallender
Jena Malone
Jenae Altschwager
Jenn Gotzon
Jenna Bodnar
Jenna Dewan
Jenna Ortega
Jennifer Aniston
Jennifer Beals
Jennifer Carpenter
Jennifer Connelly
Jennifer Garner
Jennifer Jason Leigh
Jennifer Jones
Jennifer Lawrence
Jennifer Lopez
Jennifer Love Hewitt
Jennifer Morrison
Jennifer Runyon
Jennifer Siebel Newsom
Jennifer Taylor
Jennifer Tilly
Jennifer Westfeldt
Jenny Slate
Jensen Ackles
Jere Burns
Jeremy Davies
Jeremy Gardner
Jeremy Irons
Jeremy Irvine
Jeremy Jordan
Jeremy London
Jeremy Piven
Jeremy Renner
Jeremy Sisto
Jeremy Slate
Jeremy Workman
Jerry Lacy
Jerry Lewis
Jerry O'Connell
Jerry Trimble
Jess Weixler
Jessa Jupiter Flux
Jesse Bradford
Jesse Eisenberg
Jesse James
Jesse Metcalfe
Jesse Moss
Jessica Alba
Jessica Biel
Jessica Chastain
Jessica Lange
Jessica Lowndes
Jessica Morris
Jessica Rothe
Jessica Simpson
Jet Li
Jetta Goudal
Jewel Shepard
Jezibell Anat
Jill Clayburgh
Jill Schoelen
Jillian Murray
Jim Bannon
Jim Belushi
Jim Broadbent
Jim Brown
Jim Carrey
Jim Caviezel
Jim Cummings
Jim Davis
Jim Henson
Jim Kelly
Jim Klein
Jim Klock
Jim Krut
Jim Metzler
Jim O'Rear
Jim Parsons
Jim Sturgess
Jim Varney
Jimmy Bennett
Jimmy Chin
Jimmy Durante
Jimmy Jean-Louis
Jimmy Lydon
Jimmy O. Yang
Jimmy Smits
Jimmy Wakely
JoBeth Williams
Joachim Fuchsberger
Joan Allen
Joan Bennett
Joan Blondell
Joan Chen
Joan Collins
Joan Crawford
Joan Davis
Joan Evans
Joan Fontaine
Joan Leslie
Joan Marsh
Joan Severance
Joanna Pacula
Joanne Woodward
Joaquim de Almeida
Joaquin Phoenix
Jocelin Donahue
Jock Mahoney
Jodi Benson
Jodie Fisher
Jodie Foster
Jody McCrea
Joe Anderson
Joe Berlinger
Joe Dallesandro
Joe Don Baker
Joe E. Brown
Joe Estevez
Joe Lara
Joe Lewis
Joe Mantegna
Joe Morrison
Joe Pantoliano
Joe Penner
Joe Pesci
Joe Pickett
Joe Piscopo
Joe Spinell
Joe Swanberg
Joe Winston
Joe Yule
Joel Courtney
Joel Edgerton
Joel Gilbert
Joel Kinnaman
Joel McCrea
Joey Capone
Joey King
Joey Lauren Adams
Joey Lawrence
Joey McIntyre
John 'Dusty' King
John Agar
John Alderman
John Allen Nelson
John Amos
John Ashley
John Barrymore
John Beal
John Belushi
John Boles
John Bowers
John Boyega
John Bromfield
John C. McGinley
John C. Reilly
John Calvert
John Candy
John Carradine
John Carroll
John Cassavetes
John Cena
John Cho
John Cleese
John Cusack
John David Washington
John Derek
John Drew Barrymore
John Ericson
John Gallagher Jr.
John Garfield
John Gianvito
John Gilbert
John Goodman
John Halliday
John Hawkes
John Heard
John Hennigan
John Hodiak
John Howard
John Hubbard
John Hurt
John Huston
John Ireland
John Krasinski
John Leguizamo
John Litel
John Lithgow
John Loder
John Lund
John Lupton
John Malkovich
John Marley
John Miljan
John Payne
John Phillip Law
John Rhys-Davies
John Ritter
John Savage
John Saxon
John Schneider
John Shelton
John Smihula
John Stamos
John Stockwell
John Travolta
John Tull
John Turturro
John Wayne
Johnnie Walker
Johnny Alonso
Johnny Carpenter
Johnny Crawford
Johnny Depp
Johnny Downs
Johnny Hallyday
Johnny Hines
Johnny Knoxville
Johnny Mack Brown
Johnny Messner
Johnny Sheffield
Johnny Weissmuller
Jon Abrahams
Jon Bernthal
Jon Bon Jovi
Jon Cryer
Jon Foster
Jon Gries
Jon Hall
Jon Hamm
Jon Heder
Jon Jacobs
Jon Lovitz
Jon Michael Simpson
Jon Voight
Jonah Hill
Jonas Mekas
Jonathan Bennett
Jonathan Cronin
Jonathan Demme
Jonathan Hock
Jonathan Lipnicki
Jonathan Majors
Jonathan Pryce
Jonathan Rhys Meyers
Jonathan Silverman
Jonathan Taylor Thomas
Jonathan Tucker
Jonathan Zaccaï
Jonny Mars
Jordan Brady
Jordana Brewster
Jordon Hodges
Jorge Lendeborg Jr.
Joris Ivens
Joseph Bottoms
Joseph Cotten
Joseph Cross
Joseph Fiennes
Joseph Gordon-Levitt
Joseph Mazzello
Joseph Schildkraut
Josephine Baker
Josephine Langford
Josette Day
Josh Brolin
Josh Charles
Josh Duhamel
Josh Gemma
Josh Hamilton
Josh Hartnett
Josh Hutcherson
Josh Lawson
Josh Lowell
Josh Lucas
Josh Peck
Josh Radnor
Josh Stewart
Joshua Burge
Joshua Jackson
Joshua Leonard
Joshua Tickell
Josiah David Warren
Josiane Balasko
José Ferrer
José Garcia
José Sacristán
José Zúñiga
Juanita Hansen
Judd Ehrlich
Judd Nelson
Jude Law
Judge Reinhold
Judi Dench
Judith Chemla
Judith Godrèche
Judy Adler
Judy Canova
Judy Garland
Judy Holliday
Jules Berry
Jules LeBlanc
Jules Sitruk
Julia Garner
Julia Louis-Dreyfus
Julia Ormond
Julia Roberts
Julia Stiles
Julian Eltinge
Julian Sands
Julianna Margulies
Julianne Hough
Julianne Moore
Julianne Nicholson
Julie Andrews
Julie Anne Prescott
Julie Christie
Julie Cohen
Julie Delpy
Julie Gayet
Julie Hagerty
Julie Strain
Julien Boisselier
Julien Courbey
Juliet Berto
Juliet Stevenson
Juliette Binoche
Juliette Lewis
Juliette Mayniel
Julio Chávez
June Allyson
June Caprice
June Carlson
June Haver
June Lang
Juno Temple
Justin Armstrong
Justin Carroll
Justin Chatwin
Justin Chon
Justin Hartley
Justin Kirk
Justin Long
Justin Ray
Justin Timberlake
Justin Whalin
Justine Bateman
Jérémie Elkaïm
Jérémie Renier
Jürgen Prochnow
KJ Apa
Kad Merad
Kais Nashif
Kaitlyn Dever
Kal Penn
Kaley Cuoco
Kane Hodder
Kane Richmond
Kang-sheng Lee
Karan Soni
Karen Allen
Karen Black
Karen Gillan
Karen Morley
Karen Sillas
Kari Wuhrer
Karim Aïnouz
Karim Leklou
Karin Viard
Karine Vanasse
Karl Geary
Karl Malden
Karl Urban
Kat Graham
Kate Beckinsale
Kate Bosworth
Kate Capshaw
Kate Davis
Kate Hudson
Kate Lyn Sheil
Kate Mara
Kate Winslet
Kate del Castillo
KateLynn E. Newberry
Katharine Hepburn
Katharine Ross
Katherine Heigl
Katherine MacDonald
Katherine Waterston
Katheryn Winnick
Kathleen Quinlan
Kathleen Turner
Kathlyn Williams
Kathryn Grayson
Kathy Bates
Kathy Shower
Katia Winter
Katie Aselton
Katie Cassidy
Katie Holmes
Katrin Cartlidge
Katrina Bowden
Kay Francis
Kay Johnson
Kay Kyser
Kaya Scodelario
Kaycie Chase
Kayla Elizabeth
Kazuhiro Sôda
Keanu Reeves
Keefe Brasselle
Keenen Ivory Wayans
Keir Dullea
Keir Gilchrist
Keira Knightley
Keith Andes
Keith Carradine
Keith David
Keith Larsen
Keke Palmer
Kel Mitchell
Kellan Lutz
Kelly McGillis
Kelly Sheridan
Kelly Sullivan
Kelsey Grammer
Ken Burns
Ken Clark
Ken Curtis
Ken Jacobs
Ken Maynard
Ken Scott
Ken Wahl
Kenneth Branagh
Kenneth Harlan
Kenneth Tobey
Kenny Baker
Kent Taylor
Keri Russell
Kermit Maynard
Kerr Smith
Kerry Bishé
Kerry Washington
Kerwin Mathews
Kev Adams
Kevin Anderson
Kevin Bacon
Kevin Bernhardt
Kevin Conroy
Kevin Corrigan
Kevin Costner
Kevin Dillon
Kevin Hart
Kevin James
Kevin Jerome Everson
Kevin Kline
Kevin Macdonald
Kevin Makely
Kevin Pollak
Kevin Sorbo
Kevin Spacey
Kevin VanHentenryck
Kevin Zegers
Kheiron
Kiana Madeira
Kief Davidson
Kiefer Sutherland
Kieran Culkin
Kiernan Shipka
Kiersey Clemons
Kim A. Snyder
Kim Basinger
Kim Coates
Kim Hunter
Kim Novak
Kim Rossi Stuart
Kim Sill
Kimberly Elise
Kip Pardue
Kira Reed
Kirby Dick
Kirby Grant
Kirk Alyn
Kirk Cameron
Kirk Douglas
Kirsten Dunst
Kitty Gordon
Kj Schrock
Klaus Kinski
Klaus Maria Brandauer
Kodi Smit-McPhee
Konstantin Khabenskiy
Kris Kristofferson
Krista Allen
Kristen Bell
Kristen Stewart
Kristen Wiig
Kristi Jacobson
Kristin Scott Thomas
Kristina Klebe
Kristy McNichol
Kristy Swanson
Kuno Becker
Kurt Russell
Kyle Gallner
Kyle MacLachlan
Kyra Sedgwick
LaKeith Stanfield
Lacey Chabert
Lacy Hartselle
Laetitia Casta
Laetitia Dosch
Lainie Kazan
Lake Bell
Lambert Wilson
Lana Condor
Lana Turner
Lance Henriksen
Lando Buzzanca
Lara Flynn Boyle
Laraine Day
Larenz Tate
Larry Fine
Larry Parks
Larry Wessel
Larry the Cable Guy
Lash La Rue
Laura Dern
Laura Gemser
Laura La Plante
Laura Linney
Laura Poitras
Laure Calamy
Lauren Ashley Carter
Lauren Bacall
Lauren Greenfield
Lauren Hays
Lauren Holly
Lauren Swickard
Laurence Fishburne
Laurence Harvey
Laurence Olivier
Laurent Bouzereau
Laurent Lafitte
Laurent Lucas
Laurent Terzieff
Lawrence Gray
Lawrence Hilton-Jacobs
Lawrence Tibbett
Lawrence Tierney
Lazar Ristovski
Lea Massari
Lea Thompson
Leatrice Joy
Lech Kowalski
Lee Bowman
Lee Grant
Lee J. Cobb
Lee Majors
Lee Marvin
Lee Tergesen
Lee Tracy
Lee Van Cleef
Leelee Sobieski
Leif Erickson
Leighton Meester
Len Kabasinski
Lena Headey
Lena Olin
Lenore Ulric
Leo Carrillo
Leo Fong
Leo Genn
Leo Gorcey
Leon Ames
Leon Errol
Leon Isaac Kennedy
Leon Weaver
Leonardo DiCaprio
Leonor Silveira
Les Blank
Les Tremayne
Lesley-Anne Down
Leslie Bibb
Leslie Caron
Leslie Easterbrook
Leslie Howard
Leslie Nielsen
Letitia Wright
Lew Ayres
Lew Cody
Lew Temple
Lewis Stone
Lex Barker
Leïla Bekhti
Liam Aiken
Liam Hemsworth
Liam Neeson
Liana Liberato
Liev Schreiber
Lila Lee
Lili Damita
Lili Taylor
Lilian Harvey
Lilli Palmer
Lillian Gish
Lillian Rich
Lily Collins
Lily James
Lily Pons
Lily Rabe
Lily Tomlin
Lily-Rose Depp
Lin Shaye
Lina Romay
Linas Phillips
Linda Blair
Linda Boyce
Linda Cardellini
Linda Darnell
Linda Fiorentino
Linda Goldstein Knowlton
Linda Hamilton
Linda Hunt
Lindsay Burdge
Lindsay Crouse
Lindsay Hartley
Lindsay Lohan
Line Renaud
Linnea Quigley
Lino Ventura
Linus Roache
Lio Tipton
Lionel Atwill
Lionel Barrymore
Liron Levo
Lisa Boyle
Lisa Cortes
Lisa Immordino Vreeland
LisaRaye McCoy
Liv Ullmann
Liz Garbus
Liza Minnelli
Lizzie Brocheré
Lloyd Bridges
Lloyd Hughes
Lloyd Kaufman
Lloyd Nolan
Lochlyn Munro
Logan Lerman
Lois Moran
Lois Wilson
Lola Dueñas
Lola Lane
Lolita Chammah
Lon Chaney
Lon Chaney Jr.
Lon McCallister
Lorelei Linklater
Loren Avedon
Lorenzo Lamas
Loretta Young
Lori Heuring
Lorraine Bracco
Lorànt Deutsch
Lou Castel
Lou Diamond Phillips
Lou Doillon
Lou Ferrigno
Lou Ferrigno Jr.
Lou Taylor Pucci
Lou de Laâge
Louie Anderson
Louie Psihoyos
Louis C.K.
Louis Calhern
Louis Garrel
Louis Gossett Jr.
Louis Hayward
Louis Jourdan
Louis Jouvet
Louis Mandylor
Louis de Funès
Louis-Do de Lencquesaing
Louisa Krause
Louise Bourgoin
Louise Carletti
Louise Fazenda
Louise Fletcher
Louise Glaum
Louise Huff
Louise Lovely
Lowell Sherman
Lubna Azabal
Luc Moullet
Luca Marinelli
Lucas Black
Lucas Neff
Lucas Till
Lucia Bosè
Lucien Baroux
Lucien Castaing-Taylor
Lucien Coëdel
Lucien Jean-Baptiste
Lucille Ball
Lucy Hale
Lucy Walker
Ludivine Sagnier
Luis Mariano
Luis Tosar
Luis Valdez
Luise Rainer
Lukas Haas
Luke Baines
Luke Evans
Luke Goss
Luke Hemsworth
Luke Perry
Luke Wilson
Lulu Wilson
Lupe Velez
Lupita Nyong'o
Luís Miguel Cintra
Lyle Blackburn
Lyle Talbot
Lyna Khoudri
Lyndsey Lantz
Lynn Bari
Lynn Collins
Lynn Lowry
Lynn Redgrave
Lynne Overman
Lynne Roberts
Léa Drucker
Léa Seydoux
Léon Mathot
Mabel Normand
MacLeod Andrews
Macaulay Culkin
Macdonald Carey
Mackenzie Astin
Mackenzie Davis
Macon Blair
Madelaine Petsch
Madeleine Carroll
Madeleine Renaud
Madeleine Robinson
Madeleine Rotzler
Madeleine Sologne
Madeleine Stowe
Madeline Brewer
Madeline Carroll
Madelyn Cline
Madge Bellamy
Madge Evans
Madge Kennedy
Madonna
Mads Mikkelsen
Mae Clarke
Mae Marsh
Mae Murray
Mae West
Mae Whitman
Maggie Cheung
Maggie Gyllenhaal
Maggie Q
Maggie Smith
Maika Monroe
Makena Diop
Mala Powers
Malcolm Ingram
Malcolm McDowell
Malik Zidi
Malin Akerman
Mamie Van Doren
Manal Issa
Mando Allen
Mandy Moore
Manfred Kirchheimer
Mantan Moreland
Manu Payet
Marc Blucas
Marc Lavoine
Marc Levin
Marc Singer
Marc Zinga
Marc-André Grondin
Marcel Bozzuffi
Marcel Ophüls
Marcelle Chantal
Marcello Mastroianni
Marcia Gay Harden
Margaret Brown
Margaret Lindsay
Margaret O'Brien
Margaret Qualley
Margaret Sullavan
Margarita Fischer
Margaux Hemingway
Margo
Margot Kidder
Margot Robbie
Marguerite Chapman
Marguerite Clark
Marguerite Courtot
Marguerite De La Motte
Marguerite Moreau
Marguerite Moreno
Maria Arnold
Maria Bello
Maria Conchita Alonso
Maria Ford
Maria Montez
Maria Olsen
Maria Schell
Maria Schneider
Maria de Medeiros
Marian Marsh
Marian Nixon
Mariana Otero
Marianne Basler
Marie Bell
Marie Doro
Marie Dressler
Marie Dubois
Marie Gillain
Marie Laforêt
Marie Prevost
Marie Trintignant
Marie Windsor
Marie-Christine Barrault
Marie-France Pisier
Marie-José Nat
Marie-Josée Croze
Marie-Monique Robin
Mariel Hemingway
Marilou Berry
Marilyn Chambers
Marilyn Miller
Marilyn Monroe
Marin Ireland
Marina Abramovic
Marina Foïs
Marina Hands
Marina Pierro
Marina Vlady
Marina Zenovich
Mario Casas
Mario Lanza
Mario Lopez
Mario Van Peebles
Marion Cotillard
Marion Davies
Marisa Allasio
Marisa Tomei
Marjoe Gortner
Marjorie Main
Marjorie Rambeau
Marjorie Reynolds
Marjorie Weaver
Mark Dacascos
Mark Damon
Mark Daniels
Mark Duplass
Mark Forest
Mark Hamill
Mark Harmon
Mark Kassen
Mark Ruffalo
Mark Rylance
Mark Stevens
Mark Wahlberg
Mark Webber
Marla English
Marla Sokoloff
Marlee Matlin
Marlene Dietrich
Marlon Brando
Marlon Wayans
Marlène Jobert
Marsha Hunt
Marsha Jordan
Marshall Allman
Marshall Thompson
Martha O'Driscoll
Martha Raye
Marthe Keller
Martin Donovan
Martin E. Johnson
Martin Freeman
Martin Henderson
Martin Hewitt
Martin Kemp
Martin Kove
Martin Landau
Martin Lawrence
Martin Scorsese
Martin Sensmeier
Martin Sheen
Martin Short
Martin Starr
Martine Carol
Marty Robbins
Maruschka Detmers
Mary Astor
Mary Beth Hughes
Mary Boland
Mary Brian
Mary Carlisle
Mary Carr
Mary Elizabeth Winstead
Mary Holland
Mary Lee
Mary MacLaren
Mary Mendum
Mary Miles Minter
Mary Nolan
Mary Philbin
Mary Pickford
Mary Steenburgen
Mary Woronov
Masako Nozawa
Masatoshi Nagase
Mathieu Amalric
Mathieu Carrière
Mathieu Demy
Mathieu Kassovitz
Mathilde Seigner
Matilda Lutz
Matt Burns
Matt Damon
Matt Dillon
Matt Farley
Matt Frewer
Matt Keeslar
Matt McCoy
Matt Moore
Matt O'Leary
Matt Riddlehoover
Matt Tyrnauer
Matt Wolf
Matthew Albrecht
Matthew Broderick
Matthew Gray Gubler
Matthew Heineman
Matthew Lawrence
Matthew Lillard
Matthew McConaughey
Matthew Modine
Matthew Montgomery
Matthew Perry
Matthew Reese
Matthias Schoenaerts
Matthias Schweighöfer
Maureen O'Hara
Maureen O'Sullivan
Maurice Chevalier
Maurice Risch
Maurice Ronet
Max Boublil
Max Dearly
Max Linder
Max von Sydow
Maximilian Schell
Maxwell Caulfield
May McAvoy
May Robson
Medi Sadoun
Meg Foster
Meg Ryan
Megan Fox
Mekhi Phifer
Mel Blanc
Mel Brooks
Mel Ferrer
Mel Gibson
Mel Novak
Melanie Griffith
Melanie Lynskey
Melanie Stone
Melanie Zanetti
Melina Mercouri
Melissa Barrera
Melissa Joan Hart
Melissa Leo
Melissa McCarthy
Melody Gilbert
Melora Walters
Melvil Poupaud
Melvyn Douglas
Mena Suvari
Merle Oberon
Meryl Streep
Mia Farrow
Mia Wasikowska
Michael A. Goorjian
Michael Angarano
Michael Angelis
Michael B. Jordan
Michael Biehn
Michael Blackwood
Michael Brandon
Michael C. Hall
Michael Caine
Michael Callan
Michael Carr
Michael Cera
Michael Chapin
Michael Chiklis
Michael Douglas
Michael Dudikoff
Michael Fassbender
Michael Forest
Michael Franti
Michael Gough
Michael Imperioli
Michael Ironside
Michael J. Fox
Michael Jai White
Michael Keaton
Michael Landes
Michael Lonsdale
Michael Madsen
Michael McKean
Michael Moore
Michael Moriarty
Michael Murphy
Michael Nouri
Michael O'Keefe
Michael O'Shea
Michael Ontkean
Michael Parks
Michael Paré
Michael Paul Stephenson
Michael Peña
Michael Pitt
Michael Rapaport
Michael Rennie
Michael Rooker
Michael Sarrazin
Michael Shannon
Michael St. Michaels
Michael Urie
Michael Vartan
Michael Welch
Michael Weston
Michael Whalen
Michael York
Michaël Youn
Michel Auclair
Michel Blanc
Michel Bouquet
Michel Constantin
Michel Duchaussoy
Michel Galabru
Michel Houellebecq
Michel Lemoine
Michel Piccoli
Michel Serrault
Michel Simon
Micheline Presle
Michelle Bauer
Michelle Clunie
Michelle Monaghan
Michelle Pfeiffer
Michelle Rodriguez
Michelle Trachtenberg
Michelle Williams
Michelle Yeoh
Michèle Alfa
Michèle Laroque
Michèle Mercier
Michèle Morgan
Mickey O'Sullivan
Mickey Rooney
Mickey Rourke
Miguel A. Núñez Jr.
Miguel Ferrer
Mike Baldwin
Mike Henry
Mike Myers
Mike Norris
Mike Vogel
Mikhail Baryshnikov
Mil Máscaras
Mila Kunis
Milburn Stone
Miles O'Keeffe
Miles Teller
Miley Cyrus
Milla Jovovich
Millie Bobby Brown
Millie Perkins
Milo Ventimiglia
Milton Berle
Milton Sills
Mimi Lesseos
Mimsy Farmer
Mindy Robinson
Minnie Driver
Miou-Miou
Mira Sorvino
Mircea Monroe
Mireille Balin
Mireille Darc
Miriam Cooper
Miriam Hopkins
Mirjana Jokovic
Mischa Auer
Mischa Barton
Missi Pyle
Mitchell Lewis
Mitzi Gaynor
Mo'Nique
Moe Howard
Mohammed Ali Naqvi
Molly Ringwald
Molly Shannon
Monica Bellucci
Monica Calhoun
Monica Vitti
Monique Parent
Monroe Salisbury
Montagu Love
Monte Blue
Monte Hale
Monte Hawley
Montgomery Clift
Monty Woolley
Morena Baccarin
Morgan Freeman
Morgan Neville
Morgan Saylor
Morgan Spurlock
Morjana Alaoui
Morris Chestnut
Muriel Robin
Murray Lerner
Mustafa Nadarevic
Mylène Demongeot
Myriam Mézières
Myrna Loy
Mädchen Amick
Mélanie Doutey
Mélanie Laurent
Mélanie Thierry
Nadia Tereszkiewicz
Nadine Labaki
Nadja Tiller
Nahuel Pérez Biscayart
Najarra Townsend
Nancy Allen
Nancy Buirski
Nancy Carroll
Nancy Kelly
Nancy Kwan
Nanfu Wang
Nanni Moretti
Naomi Ackie
Naomi Watts
Nastassja Kinski
Nat Wolff
Natalia Dyer
Natalie Portman
Natalie Wood
Natasha Henstridge
Natasha Lyonne
Nate Parker
Nathalie Baye
Nathalie Richard
Nathan Fillion
Nathan Lane
Nathan Phillips
Nawazuddin Siddiqui
Neal Bledsoe
Neal McDonough
Neil Breen
Neil Delama
Neil Hamilton
Neil Patrick Harris
Neil Young
Nelson Eddy
Nelson J. Davis
Neve Campbell
Neville Brand
Nia Vardalos
Nicholas Braun
Nicholas D'Agosto
Nicholas Hoult
Nicholas Turturro
Nick Broomfield
Nick Cannon
Nick Cassavetes
Nick Jonas
Nick Mancuso
Nick Nolte
Nick Robinson
Nick Stahl
Nicky Whelan
Nico
Nicola Fiore
Nicolas Cage
Nicolas Cazalé
Nicolas Duvauchelle
Nicolas Giraud
Nicolas Klotz
Nicolas Philibert
Nicole Beharie
Nicole Courcel
Nicole D'Angelo
Nicole Garcia
Nicole Kidman
Niels Arestrup
Niels Schneider
Nigel Bach
Nikki Fritz
Nikki Reed
Nikolaj Coster-Waldau
Nina Dobrev
Nina Foch
Nino Cimino
Nino Manfredi
Nino Martini
Noah Beery
Noah Beery Jr.
Noah Schnapp
Noah Segan
Noah Wyle
Nola Elvis Kemper
Noomi Rapace
Nora Arnezeder
Norma Shearer
Norma Talmadge
Norman Foster
Norman Kerry
Norman Reedus
Norman Rose
Noémie Lvovsky
Noémie Merlant
Noël Wells
Noël-Noël
Nuno Lopes
O.W. Fischer
Obba Babatundé
Odessa Young
Ole Olsen
Olga Kurylenko
Olga Petrova
Olive Borden
Olive Thomas
Oliver Reed
Oliver Stone
Olivia Bonamy
Olivia Colman
Olivia Cooke
